val, 494851, count, 1
val, 265135, count, 1
val, 183925, count, 1
val, 141963, count, 1
val, 116004, count, 1
val, 98992, count, 1
val, 85535, count, 1
val, 76455, count, 1
val, 68313, count, 1
val, 62261, count, 1
val, 57014, count, 1
val, 52637, count, 1
val, 49088, count, 1
val, 46076, count, 1
val, 43017, count, 1
val, 40466, count, 1
val, 39050, count, 1
val, 36681, count, 1
val, 34765, count, 1
val, 33146, count, 1
val, 32223, count, 1
val, 30561, count, 1
val, 29440, count, 1
val, 28337, count, 1
val, 27239, count, 1
val, 26529, count, 1
val, 25524, count, 1
val, 24574, count, 1
val, 23958, count, 1
val, 23284, count, 1
val, 22582, count, 1
val, 21516, count, 1
val, 21335, count, 1
val, 20403, count, 1
val, 20335, count, 1
val, 19767, count, 1
val, 18938, count, 1
val, 18583, count, 1
val, 18264, count, 1
val, 17938, count, 1
val, 17426, count, 1
val, 17034, count, 1
val, 16711, count, 1
val, 16451, count, 1
val, 15999, count, 1
val, 15904, count, 1
val, 15244, count, 1
val, 15076, count, 1
val, 14861, count, 1
val, 14668, count, 1
val, 14317, count, 1
val, 14108, count, 1
val, 13954, count, 1
val, 13575, count, 1
val, 13421, count, 1
val, 13261, count, 1
val, 12800, count, 1
val, 12753, count, 1
val, 12302, count, 1
val, 12296, count, 1
val, 12171, count, 1
val, 12043, count, 1
val, 11822, count, 1
val, 11713, count, 1
val, 11572, count, 1
val, 11358, count, 1
val, 11230, count, 1
val, 10998, count, 1
val, 10886, count, 1
val, 10829, count, 1
val, 10581, count, 1
val, 10546, count, 1
val, 10458, count, 1
val, 10276, count, 1
val, 10226, count, 1
val, 10062, count, 1
val, 9919, count, 1
val, 9674, count, 1
val, 9593, count, 1
val, 9580, count, 1
val, 9397, count, 1
val, 9339, count, 1
val, 9167, count, 1
val, 9038, count, 1
val, 8978, count, 1
val, 8806, count, 1
val, 8800, count, 1
val, 8768, count, 1
val, 8729, count, 1
val, 8619, count, 1
val, 8496, count, 1
val, 8333, count, 1
val, 8258, count, 1
val, 8227, count, 1
val, 8012, count, 1
val, 7995, count, 1
val, 7946, count, 1
val, 7852, count, 1
val, 7816, count, 1
val, 7699, count, 1
val, 7617, count, 1
val, 7565, count, 1
val, 7539, count, 1
val, 7530, count, 1
val, 7407, count, 1
val, 7401, count, 1
val, 7348, count, 1
val, 7308, count, 1
val, 7299, count, 1
val, 7136, count, 1
val, 7118, count, 1
val, 7111, count, 1
val, 7086, count, 1
val, 7079, count, 1
val, 6836, count, 1
val, 6757, count, 1
val, 6707, count, 1
val, 6620, count, 1
val, 6619, count, 1
val, 6588, count, 1
val, 6587, count, 1
val, 6576, count, 1
val, 6560, count, 1
val, 6424, count, 1
val, 6412, count, 1
val, 6400, count, 1
val, 6386, count, 1
val, 6344, count, 1
val, 6131, count, 1
val, 6051, count, 1
val, 6026, count, 1
val, 6001, count, 1
val, 5989, count, 1
val, 5973, count, 1
val, 5914, count, 1
val, 5823, count, 1
val, 5814, count, 1
val, 5781, count, 1
val, 5772, count, 1
val, 5744, count, 1
val, 5731, count, 1
val, 5677, count, 1
val, 5670, count, 1
val, 5612, count, 1
val, 5611, count, 1
val, 5608, count, 1
val, 5517, count, 1
val, 5404, count, 1
val, 5356, count, 1
val, 5343, count, 1
val, 5318, count, 1
val, 5299, count, 1
val, 5296, count, 1
val, 5204, count, 2
val, 5150, count, 2
val, 5114, count, 1
val, 5071, count, 1
val, 5069, count, 1
val, 5068, count, 1
val, 5048, count, 1
val, 4947, count, 1
val, 4896, count, 1
val, 4893, count, 1
val, 4886, count, 1
val, 4863, count, 1
val, 4858, count, 1
val, 4803, count, 1
val, 4798, count, 1
val, 4738, count, 1
val, 4737, count, 1
val, 4734, count, 1
val, 4724, count, 1
val, 4722, count, 1
val, 4709, count, 1
val, 4658, count, 1
val, 4643, count, 1
val, 4612, count, 2
val, 4574, count, 1
val, 4509, count, 1
val, 4477, count, 1
val, 4463, count, 1
val, 4404, count, 1
val, 4375, count, 1
val, 4346, count, 1
val, 4323, count, 1
val, 4288, count, 1
val, 4272, count, 1
val, 4268, count, 1
val, 4263, count, 1
val, 4251, count, 1
val, 4243, count, 1
val, 4230, count, 1
val, 4185, count, 1
val, 4125, count, 1
val, 4124, count, 1
val, 4083, count, 1
val, 4072, count, 1
val, 4060, count, 1
val, 3983, count, 1
val, 3972, count, 1
val, 3963, count, 1
val, 3955, count, 1
val, 3938, count, 1
val, 3906, count, 1
val, 3883, count, 1
val, 3872, count, 1
val, 3839, count, 2
val, 3832, count, 1
val, 3822, count, 1
val, 3814, count, 1
val, 3796, count, 1
val, 3795, count, 1
val, 3787, count, 1
val, 3768, count, 1
val, 3754, count, 1
val, 3735, count, 1
val, 3718, count, 1
val, 3703, count, 1
val, 3695, count, 1
val, 3690, count, 1
val, 3683, count, 1
val, 3675, count, 1
val, 3639, count, 1
val, 3619, count, 1
val, 3613, count, 1
val, 3611, count, 1
val, 3569, count, 1
val, 3548, count, 1
val, 3546, count, 1
val, 3530, count, 2
val, 3517, count, 1
val, 3499, count, 1
val, 3492, count, 1
val, 3482, count, 1
val, 3475, count, 1
val, 3454, count, 1
val, 3416, count, 1
val, 3405, count, 1
val, 3389, count, 1
val, 3388, count, 1
val, 3381, count, 1
val, 3371, count, 1
val, 3358, count, 1
val, 3356, count, 1
val, 3345, count, 1
val, 3319, count, 1
val, 3316, count, 1
val, 3298, count, 1
val, 3293, count, 1
val, 3278, count, 1
val, 3267, count, 1
val, 3256, count, 1
val, 3245, count, 1
val, 3238, count, 1
val, 3228, count, 1
val, 3223, count, 1
val, 3198, count, 1
val, 3180, count, 2
val, 3173, count, 1
val, 3159, count, 1
val, 3139, count, 1
val, 3136, count, 1
val, 3114, count, 1
val, 3111, count, 1
val, 3093, count, 1
val, 3063, count, 1
val, 3061, count, 1
val, 3056, count, 1
val, 3029, count, 1
val, 3022, count, 2
val, 2972, count, 1
val, 2968, count, 1
val, 2958, count, 1
val, 2953, count, 1
val, 2951, count, 1
val, 2929, count, 1
val, 2925, count, 1
val, 2923, count, 1
val, 2896, count, 1
val, 2889, count, 1
val, 2884, count, 1
val, 2882, count, 1
val, 2880, count, 1
val, 2874, count, 1
val, 2843, count, 2
val, 2842, count, 1
val, 2828, count, 1
val, 2827, count, 1
val, 2823, count, 1
val, 2822, count, 1
val, 2821, count, 1
val, 2806, count, 1
val, 2803, count, 1
val, 2791, count, 1
val, 2768, count, 1
val, 2761, count, 1
val, 2760, count, 1
val, 2750, count, 1
val, 2743, count, 1
val, 2721, count, 1
val, 2700, count, 1
val, 2669, count, 1
val, 2667, count, 1
val, 2660, count, 3
val, 2649, count, 1
val, 2640, count, 1
val, 2637, count, 1
val, 2620, count, 1
val, 2605, count, 1
val, 2593, count, 1
val, 2590, count, 1
val, 2589, count, 3
val, 2580, count, 1
val, 2562, count, 1
val, 2558, count, 1
val, 2549, count, 1
val, 2544, count, 1
val, 2525, count, 1
val, 2523, count, 1
val, 2489, count, 1
val, 2485, count, 1
val, 2475, count, 2
val, 2474, count, 1
val, 2466, count, 1
val, 2465, count, 1
val, 2456, count, 1
val, 2453, count, 1
val, 2445, count, 1
val, 2442, count, 1
val, 2420, count, 1
val, 2397, count, 1
val, 2396, count, 1
val, 2364, count, 1
val, 2354, count, 1
val, 2352, count, 2
val, 2351, count, 1
